,Y,T,S
117,-0.6690039490864227,1.0,-1.0435453491940552
118,1.6502191138759568,0.0,0.9657766543538993
119,-0.036263248791241834,0.0,-0.6017576959819797
120,1.0906893705749472,1.0,0.011035841560977921
121,0.4320392182966031,1.0,3.7773622099138606
122,0.0026215688383033047,0.0,-1.1562363393635922
123,1.4837527637878116,0.0,1.4110961546572038
124,-0.16076994343253265,0.0,-1.1470525808791043
125,-0.15747515031312986,0.0,-0.6237593951036844
126,2.8113124344648606,0.0,0.6422727492344082
127,0.5888088886335887,0.0,0.08034913404416794
128,-0.40227633615195385,0.0,-1.3852979613811174
129,0.5299724450406262,1.0,0.17091607698528832
130,-0.05336124562133113,1.0,1.4668163035909647
131,0.171961761289468,1.0,0.02129600023530631
132,0.9755391044628482,1.0,1.893675264729075
133,-0.3530895335740662,0.0,1.1236786975930344
134,0.30465089922323163,1.0,0.7772510018894554
135,0.581172593701168,0.0,0.8284964899199105
136,-1.41574222818364,1.0,-1.2067276823015258
137,-0.7265851307630548,1.0,-0.33219636221099436
138,-1.313209947684864,0.0,-1.5282868938183878
139,0.08912671895687961,1.0,0.13968333110944736
140,-0.3409191885473837,1.0,1.0026024262663369
141,0.23965987581192844,1.0,0.46876947459782614
142,0.6181412067725608,1.0,0.0119752351307435
143,3.212752346137046,1.0,2.023328732449054
144,-0.1106432537193435,1.0,-1.077999393761049
145,0.9162299401313895,0.0,-0.3153397488628141
146,-1.6658455154075762,1.0,-1.3743810123830182
147,0.21963730719388908,1.0,0.5129000708594359
148,-0.35269707910204584,1.0,1.8484241068013691
149,-0.33500948239824707,0.0,0.21067996155577348
150,-0.8979644271098234,0.0,0.38046481345627076
151,-0.4542430935108678,1.0,-0.30101246345402594
152,0.05880545701008802,1.0,-1.955105879169524
153,0.40623362318631556,0.0,2.3963096607974075
154,1.2535896355101441,1.0,0.21077504113770684
155,0.80526511204332,1.0,1.0956384672561157
156,0.06664910914183228,1.0,-1.1993036862576631
157,0.8524113996362528,0.0,-0.5366764617322998
158,-0.03527360567357013,1.0,0.2721793961880616
159,-0.262142362766952,1.0,-0.5979342772866565
160,0.21662438958055585,0.0,1.0778063426766988
161,-0.8963558505420294,1.0,0.17961623126209345
162,0.09691863243352898,0.0,-0.20358911224315776
163,-0.12249065444199525,1.0,1.8741837885737378
164,-0.5235518012138951,1.0,0.30914701365482206
165,-1.6247627586161912,0.0,-0.7602962692882896
166,1.4887960077582747,0.0,-1.027597154537892
167,0.44505956449745643,1.0,0.3567561645642884
168,1.4662130798909496,0.0,1.2292742832465136
169,-0.5927481967735413,0.0,-1.4420982535746194
170,-0.44912649322559656,0.0,-0.15691477656944694
171,-0.846158498129976,0.0,0.7070138122887764
172,0.4583852080958438,1.0,0.08812588407672306
173,-1.0832531758395931,1.0,-1.679645901008818
174,-0.06791424136734042,1.0,-0.9669291578069055
175,0.5029773088773356,0.0,-0.449340018078865
176,0.9366209501049734,1.0,1.252967801808724
177,-1.3245283779318175,1.0,-1.026637106005941
178,2.3025407184224846,0.0,0.7046590216298206
179,0.3666828551711095,0.0,-0.05998511603084353
180,0.37343348879668614,1.0,-0.528453768665015
181,0.8315311476304664,0.0,0.9856313417932614
182,-1.4665753442253289,0.0,0.1388273537138207
183,-0.10816180209018758,1.0,0.4054604477351549
184,0.41032395274861444,1.0,0.18667290725388752
185,-0.3976136212967057,0.0,-0.04403728870840898
186,-0.28038039498415657,1.0,1.6808909310189584
187,0.10120383880613477,1.0,-0.23027006545874218
188,1.5127328015825185,0.0,0.4613228040097755
189,-1.5726785476682694,0.0,-0.8653629028000097
190,0.42201451145888513,1.0,1.348298930586774
191,0.9243740326288071,0.0,-0.3168963872016017
192,-1.110378162806865,0.0,2.1596317551557913
193,-0.1323372521757607,1.0,-0.8100407617859645
194,-1.9880794322278974,0.0,-2.2961377829598915
195,-0.7120301279368741,0.0,-0.012614209432173173
196,-0.12215226845088592,1.0,-1.0680374460131727
197,-1.1258951774366717,1.0,-1.136616944275977
198,-0.3827965660414689,0.0,-1.7960858218742017
199,0.07231117766510746,0.0,-0.2474989728103096
200,0.8457439408335735,1.0,0.4635534210068085
201,-0.8547845073152437,0.0,0.8285202791732926
202,2.3807378513669475,0.0,1.541807153754362
203,-0.7437816481818068,0.0,0.6027340959920946
204,-0.6693393117379137,1.0,1.756595276358165
205,1.000746225435314,1.0,1.135733424353301
206,2.4636661279591348,0.0,1.9208868031078628
207,-1.0525434591455334,1.0,0.6276045446776953
208,0.6627257100594546,1.0,1.9634373390693107
209,0.6703296488694656,0.0,0.6617645092890048
210,0.3427512452109636,1.0,0.2927917508193765
211,0.4568585223398697,1.0,1.7147886769315093
212,-1.2902748714999075,0.0,1.4073979660290192
213,0.8114685424063774,0.0,0.7664713744715627
214,0.7970610532272487,1.0,1.4851827804724738
215,-0.346061178432849,1.0,0.4285686302532177
216,0.1282630793117212,1.0,0.5158329869351762
217,0.48529852810898144,1.0,0.9276063850581564
218,-0.013442537859780251,1.0,0.5789549479624756
219,1.215757986500509,0.0,2.3143230024201316
220,0.6901131698238838,1.0,3.147731361375543
221,-0.7562596166040457,0.0,1.3172433587642447
222,0.5516553261903343,0.0,0.6357566228865613
223,1.136555745885124,0.0,-0.9211469152578816
224,-0.5394922704754063,0.0,0.5935046145050344
225,0.9528426454912857,0.0,0.3055887472792524
226,-1.6374631835045161,0.0,-0.6607297212090865
227,0.026333218842622873,0.0,-0.381224453888064
228,-0.6907025570754659,0.0,-0.6676648472379381
229,-0.4302158024182616,0.0,-0.677073555954967
230,0.6017553351902718,0.0,-0.5450182656984891
231,-0.42161085608287285,1.0,-0.2879661927044149
232,1.585638266854194,1.0,0.6455773058155732
233,-0.5180821677403855,1.0,-0.08826537636876353
234,1.3519366083668436,1.0,-0.13159651490322233
235,-2.0294165361275356,0.0,1.1161823898426149
236,1.8438066740896037,0.0,1.5408777498964719
237,-1.4442131354669954,0.0,-1.627909843872251
238,1.0236388449938554,0.0,-0.714118137291802
239,1.588487513797337,1.0,1.360466139896505
240,0.947791769918762,1.0,1.859319518970144
241,-0.447514770410316,0.0,0.35403826651619785
242,0.5600705331429581,1.0,2.1700579794750183
243,0.04671469924355518,1.0,1.108194784544863
244,-0.11563259406001954,0.0,0.11598925238614885
245,0.7221436889286533,1.0,0.111541283431832
246,0.11282040502549352,1.0,1.0210572660486128
247,-0.10970309501560438,1.0,1.1239470130119769
248,-0.4917105209597402,1.0,-1.5015450382549203
249,1.0335053324651795,0.0,1.4458834195152348
250,-0.5771023952794159,0.0,-1.4026800429788184
251,-1.290083048721458,1.0,0.40011095537873254
252,-1.047550660451654,1.0,-0.5785982308992579
253,1.2242440638928214,0.0,-0.04606293261123673
254,-1.3234824371214202,0.0,-2.318356271445099
255,1.6259358433179636,1.0,-1.301795920151579
256,0.2544525564140119,1.0,0.289503581324609
257,0.7841225579540699,1.0,1.3681733575379567
258,-0.12706760977624215,1.0,-0.701876297338565
259,0.41062500437128535,1.0,0.8353245239928466
260,0.04140712217287639,1.0,0.6681456238706961
261,-0.2607214637982601,0.0,-0.4474777977273128
262,1.0735201603124411,1.0,2.662580883579255
263,-0.722588826431023,0.0,-2.217553895733561
264,0.47985492490045967,1.0,1.4854470614234148
265,2.114015162874393,1.0,-0.32904460369634325
266,0.7785580776602461,0.0,1.8737343519095453
267,-0.4929448044960757,0.0,-0.7024439733153294
268,0.8271311230509817,0.0,-0.5306974731481706
269,-0.9729002527332953,0.0,-0.634611285028512
270,-0.4113529650903191,0.0,-0.7820920042121804
271,-1.1509760250831969,0.0,-0.7669039925926039
272,-0.8149035263332273,0.0,0.08843099162648083
273,0.91355490895263,0.0,-0.28232283569040273
274,-0.34982948475501674,0.0,0.5464399918558898
275,-0.6257688539685528,1.0,0.24825522568191594
276,-0.022802538781320422,1.0,0.8389178434120579
277,-0.21979150856566654,0.0,-1.8161582455832765
278,-0.45250621038721384,1.0,-0.5158484979186302
279,0.6208743256772029,0.0,1.667280729892954
280,0.19212146043547124,0.0,0.5504351119178892
281,-0.021952817145591698,0.0,-0.19819100525859434
282,-1.3832954111565812,0.0,-0.24252235683875745
283,0.010507775905370408,0.0,1.8476460173508356
284,1.6174071905927607,0.0,1.7430395280319693
285,1.6475755402560435,1.0,1.830497171096499
286,-0.21792236513946037,1.0,-0.2244463657243081
287,0.43986016631905334,1.0,1.3744779160531304
288,0.3810233048993137,1.0,0.6090407935375338
289,-0.4823337032406224,0.0,-1.2075949927247749
290,1.2241061540555467,0.0,-0.2721694635377957
291,0.28343312971003354,0.0,-1.0213261953897812
292,-0.46885633866448506,1.0,0.313443926070103
293,-0.6449835882485204,0.0,1.3897159887877346
294,-0.4002321502277377,1.0,-0.04355229192653143
295,-1.814272248113575,0.0,0.07471790850086468
296,-1.6710529214095866,1.0,-0.9351119557697355
297,1.4187796544502713,1.0,2.149405667080487
298,-2.3339093961541306,0.0,-3.4099345530656855
299,1.3064949522633371,1.0,0.9982982119387996
300,0.3982035819664468,1.0,1.0719092875159548
301,0.5551757787419085,0.0,-1.5647256696812122
302,-0.1643791178125785,0.0,-0.5777664752745701
303,0.02222567648272009,0.0,0.33488056353334233
304,-0.6286586182103764,0.0,0.5060345718930319
305,-2.0411075685943243,0.0,-2.0255798034178323
306,-0.5269713056435219,1.0,1.1262673322911252
307,1.7658191577935636,0.0,1.792963587741704
308,-0.7112009798616099,1.0,0.6492864070187339
309,-0.36036585273091637,1.0,-0.3751662369772827
310,1.3602761771304777,1.0,0.5152716746252582
311,-0.1463432720662629,1.0,0.9280924196328797
312,0.9023077364313188,0.0,-0.2684952161343709
313,-1.1963996096517338,1.0,-1.3442600559049658
314,-1.9779451974240598,1.0,-0.16208471796801738
315,-0.201822680318544,0.0,-0.6498609257196295
316,-0.828145107991342,0.0,1.3071425004749453
317,0.16587774420437496,0.0,0.18476018184732815
318,-0.4694828972133379,1.0,-1.0293302033566718
319,0.5249391811145215,1.0,1.1862012444976202
320,1.8415757240497534,0.0,0.4513102645025345
321,-1.3058254445628672,1.0,-0.5393068183767622
322,0.4969332813713466,1.0,-0.37310276966285016
323,-1.2858237290243966,1.0,0.5954968695703234
324,0.6214322254283076,0.0,1.953535447453636
325,1.0777185300962868,1.0,2.620792070746022
326,-1.129786529732256,0.0,-0.13689309932220117
327,-0.7903320471112641,0.0,0.7578378458926849
328,2.5231243754666037,1.0,2.0642675296630975
329,0.4023251390493752,0.0,-0.630011029014867
330,-0.25082385121052736,0.0,-1.0896359474811226
331,1.0054483602796622,0.0,2.7425395039859466
332,0.015234762699712233,0.0,0.035385734727565295
333,0.4609698756264421,1.0,0.013229985577425274
334,-1.224422722895339,0.0,1.5716315763146689
335,-0.5369857267917107,1.0,-0.4447269626792329
336,-0.39393283179105576,1.0,0.9175324861307006
337,0.3316171074788527,0.0,1.1074743097438224
338,0.5687669202753328,0.0,0.4756267501903388
339,0.43217736791242123,1.0,1.8280268621686584
340,1.0907508673777824,0.0,0.12391212751429731
341,0.4125849520866969,1.0,0.7375095992772768
342,1.0226879502788604,1.0,-0.9747525694430976
343,0.30303189586084867,1.0,0.8913176199860797
344,-1.229874060737264,0.0,0.045757689569510984
345,-0.05543764494377204,0.0,0.5695805349641531
346,0.28392288054546666,0.0,-0.6508071622276126
347,0.2228788701183234,1.0,0.945883843760577
348,-0.909508766822643,1.0,-1.9581118384241167
349,2.3033595839166243,1.0,2.9081271669844106
350,-1.9943235843651652,0.0,-0.29028765847801075
351,0.5684814056379446,1.0,-0.3029080484268053
352,0.6293592966163545,1.0,-0.04621323096064378
353,1.4315171898600154,0.0,-0.19839320921604686
354,2.2547030729843627,0.0,2.2855489049314066
355,0.8801299774858168,1.0,0.9842963959419258
356,0.303395069405712,0.0,-0.06951872049437882
357,0.6104411207865883,0.0,-1.1854811939832746
358,-0.8858052460530909,1.0,0.7034865459040043
359,-1.1367690040462375,0.0,-1.4952876867065954
360,1.3603969897314,0.0,-0.1228234457209002
361,0.8253618190916929,0.0,1.3546303088892828
362,-0.9061408746102951,1.0,-2.26500687103679
363,-1.7318180989162986,0.0,-0.6801061744282517
364,-1.093224149067029,1.0,-0.37651825861011123
365,-0.24577756955584273,0.0,0.0765744239587613
366,-0.3033796555571868,1.0,-0.5974541998871796
367,-1.5438102812993155,1.0,1.1270628416517885
368,1.6514302131511225,1.0,2.3481195206298464
369,-0.3361547741293939,0.0,0.2930407673166933
370,1.3885959265688839,1.0,0.35196523286926085
371,0.434146956895452,1.0,1.9479644195553645
372,1.1588058988319674,1.0,0.1492516766753028
373,-0.9135844942672701,1.0,-0.6891901864843053
374,0.5857828858294334,1.0,2.4748757936611545
375,0.17265385257518312,1.0,0.7700480769181153
376,-0.7783899735886286,0.0,-0.2014879873901171
377,0.7742171644592966,1.0,0.7247706931741714
378,-1.754088168688999,1.0,-0.15951382680971252
379,-0.05853477633121078,0.0,0.5209515396945903
380,0.9230563037413946,1.0,2.6528168133844816
381,1.8275411733575302,0.0,0.3496490979842425
382,-0.7713390430680566,1.0,1.2589146322862117
383,-0.7530834099948926,1.0,-0.9497772002691524
384,0.46044788565242384,0.0,0.12339133329034747
385,1.2656074881948916,1.0,-0.5587820252804543
386,1.9880413575094493,1.0,2.806510534728616
387,1.4513193963882554,0.0,0.011132341432682269
388,-1.1029704077938185,0.0,1.0538253699021944
389,-1.0459110398714495,0.0,-0.31371261039590376
390,1.694458193317842,1.0,3.331916630701644
391,-0.40705246202059286,1.0,2.63929879761217
392,-0.40000655409341124,1.0,0.8327171626517555
393,2.411636964843855,0.0,0.6415947254517964
394,0.833963103666501,0.0,0.05507908585322674
395,0.6346278684261308,0.0,0.5930360791249691
396,-0.06199822050805698,1.0,0.6626657802247156
397,-1.9930053397164005,1.0,0.34592896646977134
398,1.6132200085053112,0.0,1.7239701254113147
399,0.9979941790347835,1.0,-0.5461697749953361
400,-0.8821966808428029,0.0,-0.6653276555831108
401,-1.4776285224677983,0.0,0.3882359443283002
402,-2.0100458674715482,1.0,-1.2772824013442938
403,-1.0059642537788667,1.0,0.005787904350556195
404,0.4882148589269363,1.0,-0.18423503398185048
405,0.14964887894561088,1.0,1.8478443451339128
406,0.48893773832511195,0.0,1.553858561258875
407,-0.6882109242813099,1.0,-0.605080085663812
408,0.8452443554841986,1.0,0.967300681032428
409,0.8407560982206197,0.0,-0.16446974953325688
410,-0.5033448797960106,1.0,-0.5158610942830315
411,-0.9433340818929056,0.0,-0.35923722988637874
412,0.23946535110092063,1.0,0.9727225926113812
413,0.6219724371651058,1.0,1.8277547057918135
414,0.5073704484399068,1.0,0.8833512884620678
415,-0.11332179238125195,1.0,0.08994331112490739
416,-1.371972993345288,0.0,-2.25294020309906
417,-1.0521559610941376,1.0,0.9584684846351219
418,-0.5389350539853583,1.0,0.0821935069825099
419,0.47232852725719876,1.0,-0.09029830021136431
420,-0.6324906962095017,1.0,1.201794146174204
421,0.2710344443401575,0.0,-0.5967534723953084
422,-0.4512948806259962,1.0,-0.1790783635104154
423,-0.7440186721323682,1.0,0.3161756967583375
424,0.4930889675074877,0.0,-0.0950983118785034
425,1.7331566278976338,1.0,0.20266319953740886
426,-0.6747227797538212,0.0,0.6069067188972117
427,0.7848287106740668,1.0,-1.5542050773414953
428,-1.103954903501606,0.0,-0.2760347577842589
429,0.20816229257102228,0.0,-0.048133513763380306
430,-0.7692371749131081,1.0,0.568779945510882
431,-1.8039715777419407,1.0,-0.7928283373101738
432,0.7287525515728615,1.0,0.210235501730611
433,-0.47343627375616704,0.0,-0.5499093148248282
434,-0.22724946654870956,0.0,0.790283169513942
435,0.3985341376874151,0.0,1.139270100566162
436,-2.053354104583144,1.0,-1.1762546004498247
437,-0.4628667182624506,1.0,-0.4861389712796782
438,1.502221117634824,1.0,2.034150186136689
439,0.601645952082102,0.0,0.9606535860864999
440,-1.528529067247761,1.0,0.10331164697037104
441,-0.8319173822151572,0.0,-1.1342105578749866
442,1.0852530679578798,0.0,-0.6948254350097082
443,-0.06971102218138134,1.0,0.2295453143413448
444,-1.1509153067892832,0.0,1.0638898423777379
445,1.7614088383933972,0.0,1.8354002560161216
446,-1.7197954330378082,0.0,-0.09109035863851311
447,2.1845631327831456,0.0,1.9173639608256412
448,-2.843263498376936,1.0,-1.5610751460460826
449,-1.2604954159335358,1.0,-1.3688802438740233
450,1.2534983209626651,0.0,1.0743255473524103
451,1.5320383150838757,0.0,-0.5265897127480107
452,-2.1187907377457105,1.0,-0.2290503056163214
453,0.9406163343944259,0.0,2.211055482950974
454,0.5270129677374036,0.0,-0.014543408604133334
455,-0.05816646653375246,1.0,-0.277463812825271
456,-0.009422615798303832,0.0,0.09187602573727896
457,0.8839056040768057,0.0,-1.0121012698542093
458,0.22973441736055605,1.0,-0.022867784526585
459,-2.165637008738501,1.0,-1.1684678469801844
460,-0.2686458049312017,1.0,0.8816851205144248
461,1.8966300013926813,1.0,-0.1183906249963067
462,1.3738494025484789,1.0,1.1857649221362492
463,-0.5498042884257686,0.0,0.9310250735070169
464,0.023027894611139924,1.0,-0.4372980197356846
465,0.7553921075926318,1.0,-0.18023297819176998
466,-0.5011048861090942,0.0,-0.8201275703688158
467,-0.6022456128348606,1.0,0.05981516249292962
468,-0.29997809174916185,0.0,-0.0784026338296689
469,-0.9305900332114593,1.0,-0.19223912203677365
470,1.2896090765617734,1.0,-0.01217339814225249
471,0.5367181169940454,1.0,-0.8154822878263758
472,1.77680378320724,0.0,1.2527678257970551
473,0.4604616288163589,1.0,0.11284961440513641
474,0.9833540609105595,0.0,0.23570758951738768
475,-0.37956888526449956,0.0,0.14736093370260436
476,0.04312510943349574,1.0,0.16667696468499532
477,0.4232746012726818,1.0,0.29480055167777713
478,0.5464057958077265,0.0,-0.23849640939721523
479,-1.1077644226362182,0.0,-0.3418894713111802
480,-0.062109343355556346,1.0,1.6690149134535366
481,0.03700318227441144,0.0,0.7296476664781044
482,1.8878006181787201,0.0,0.4169127152338641
483,-0.9885425431697937,1.0,0.47732122193434073
484,0.02180714548758611,1.0,0.12144743511540945
485,1.0981995413001011,1.0,1.9026630061406444
486,0.07411522444570134,0.0,-1.0720592125136506
487,0.23799001071593645,1.0,-0.27888707641742405
488,1.467236309233306,1.0,1.7222467845768799
489,2.2311601821786686,0.0,2.396680361158271
490,0.09938135494971403,1.0,0.01825275448444197
491,1.0711508887406749,0.0,-1.5499133046147757
492,-1.069615135544854,1.0,0.5533447075268614
493,-0.25908823998789676,1.0,0.6486804583556287
494,0.34817676651560664,0.0,-0.9976904265105273
495,0.09121915400189368,0.0,-0.05684151448579196
496,-0.5864782299996264,0.0,0.3153754136180162
497,-0.4385664150313866,1.0,-0.4608464269970377
498,0.32170412773937995,1.0,-0.8307766215742107
499,-1.9472140397204045,1.0,-1.4418001421441349
500,0.4057009227281637,0.0,-2.0306289465411163
501,-0.08780893794406887,0.0,-0.9993203608025775
502,1.3047729019796601,1.0,1.0858879161791717
503,-0.8381629054041821,1.0,0.8452432970379539
504,-1.15265984212171,0.0,0.6642036532167721
505,-1.8031503480873743,1.0,-0.7471889266985794
506,0.6135264728787785,1.0,1.9249800138714555
507,-0.3855723647619341,1.0,1.2042024635447357
508,-1.1522792097747248,1.0,-0.3924414907354142
509,1.0084853344800992,1.0,0.11614341901242997
510,1.1839379015368352,1.0,1.0108295517164443
511,-1.5225245780777683,1.0,-1.0251661250278743
512,0.3463121499644939,1.0,0.9520387410648574
513,-0.7217157456725807,1.0,-0.9751054914524506
514,-1.242304759668913,1.0,-0.36631563399727596
515,-0.9351325359101166,0.0,0.02826214456804077
516,0.5522192711744567,1.0,-0.4968856511772868
517,-0.23803865035588506,0.0,0.14504874496012057
518,1.2966996542304867,1.0,1.8227247665318047
519,0.9909980039781191,0.0,-0.581992435176238
520,-0.4945790231055649,1.0,0.39706166198592435
521,0.7952033789198417,1.0,1.3421255880872716
522,0.4180260776869019,1.0,1.2155966450825773
523,0.7353877190679705,1.0,1.2392259014014082
524,-1.0677471166303583,1.0,0.35647343251301655
525,1.6886684684381381,0.0,0.13767878075654127
526,1.4001765194770588,1.0,-0.23265537836664962
527,0.25679832817210213,1.0,-0.9384292174434938
528,-0.20231182266569223,1.0,1.5764603933356494
529,-0.6763905091217087,1.0,-0.3307395516456741
530,0.24976004651529965,1.0,0.09088203383486937
531,0.7142936777844076,0.0,1.8761091592179442
532,-0.629743497117829,1.0,0.4762284206285502
533,-1.150363371054508,1.0,0.8350051476411444
534,-0.42928445038354124,0.0,0.6510046984972848
535,0.7086111197530249,1.0,0.838960120382782
536,0.4694568725535363,1.0,1.3398828996455598
537,-0.11461332487297016,0.0,-0.9770401470432271
538,2.279215083527367,1.0,1.5364088314659168
539,0.13466083568886716,0.0,-0.357837455587409
540,0.5075438493271571,1.0,0.9229344468265105
541,-0.3967373513343635,0.0,-1.1703748392714965
542,-0.7472395079173557,0.0,0.7804063114509181
543,2.0366473586695903,1.0,2.5453683106365936
544,0.4636364895560262,0.0,0.4601252467998592
545,-1.2507132936507483,0.0,1.051405998075358
546,1.2216893781910232,1.0,-1.041643086735395
547,-2.9460991026962486,0.0,-1.129060010107229
548,-1.3784541458100188,1.0,-0.7938349004500241
549,0.13793186764065418,0.0,0.18192296595850757
550,-1.2818241143700286,1.0,0.8317142286643401
551,-0.2610823609414762,0.0,0.10534756640190376
552,-1.9943931055751718,1.0,0.04826592314031464
553,0.26900146198313524,1.0,1.8861324054288482
554,0.6409654764326052,1.0,-1.4749935205913656
555,-0.15779815699310454,1.0,-0.5419795657971624
556,1.3838497561868264,0.0,1.7114131305346603
557,0.009922525261599114,0.0,0.6965322478200247
558,-1.0392158088526047,1.0,0.5709336672706722
559,-0.2952183049231594,0.0,1.8641325065039671
560,0.9988688938991932,0.0,-0.1490639191308759
561,-0.6577981920757813,1.0,-0.177626041725302
562,-0.5930159489507332,1.0,0.6080837635333389
563,-0.8340574793357207,0.0,-0.23221552325032704
564,-0.5747438326181192,0.0,0.16696466730512383
565,-0.6040131665780711,1.0,0.7232838715036067
566,-0.6164280362260519,0.0,-0.559160051086512
